UUID,Date_Local,Time_Local,AGE_BL,ANG_ES,ANX_ES,EMB_ES,GENDER_BL,GUIL_ES,SAD_ES,SUPR_ES,dataset
ea5f6be0-a633-4200-881e-692847f33865,30/08/2015,15:23:00,23,43.0,69.0,29.0,2,33.0,59.0,93.0,ACU emotions in daily life
ea5f6be0-a633-4200-881e-692847f33865,30/08/2015,16:57:00,23,30.0,60.0,34.0,2,21.0,41.0,74.0,ACU emotions in daily life
ea5f6be0-a633-4200-881e-692847f33865,30/08/2015,17:58:00,23,20.0,30.0,22.0,2,27.0,20.0,1.0,ACU emotions in daily life
ea5f6be0-a633-4200-881e-692847f33865,30/08/2015,19:05:00,23,,,,2,,,,ACU emotions in daily life
ea5f6be0-a633-4200-881e-692847f33865,30/08/2015,20:32:00,23,,,,2,,,,ACU emotions in daily life
ea5f6be0-a633-4200-881e-692847f33865,31/08/2015,9:00:00,23,,,,2,,,,ACU emotions in daily life
ea5f6be0-a633-4200-881e-692847f33865,31/08/2015,10:02:00,23,33.0,39.0,33.0,2,38.0,36.0,100.0,ACU emotions in daily life
ea5f6be0-a633-4200-881e-692847f33865,31/08/2015,10:53:00,23,,,,2,,,,ACU emotions in daily life
ea5f6be0-a633-4200-881e-692847f33865,31/08/2015,12:11:00,23,30.0,54.0,34.0,2,32.0,39.0,57.0,ACU emotions in daily life
ea5f6be0-a633-4200-881e-692847f33865,31/08/2015,13:20:00,23,35.0,74.0,21.0,2,0.0,40.0,34.0,ACU emotions in daily life
ea5f6be0-a633-4200-881e-692847f33865,31/08/2015,14:24:00,23,0.0,74.0,0.0,2,53.0,56.0,60.0,ACU emotions in daily life
ea5f6be0-a633-4200-881e-692847f33865,31/08/2015,15:57:00,23,,,,2,,,,ACU emotions in daily life
ea5f6be0-a633-4200-881e-692847f33865,31/08/2015,16:50:00,23,26.0,73.0,20.0,2,59.0,57.0,73.0,ACU emotions in daily life
ea5f6be0-a633-4200-881e-692847f33865,31/08/2015,18:19:00,23,37.0,65.0,42.0,2,55.0,39.0,21.0,ACU emotions in daily life
ea5f6be0-a633-4200-881e-692847f33865,31/08/2015,19:01:00,23,11.0,55.0,39.0,2,42.0,46.0,38.0,ACU emotions in daily life
ea5f6be0-a633-4200-881e-692847f33865,31/08/2015,19:59:00,23,46.0,60.0,8.0,2,39.0,0.0,84.0,ACU emotions in daily life
ea5f6be0-a633-4200-881e-692847f33865,1/09/2015,9:00:00,23,26.0,59.0,40.0,2,34.0,40.0,100.0,ACU emotions in daily life
ea5f6be0-a633-4200-881e-692847f33865,1/09/2015,9:55:00,23,22.0,76.0,30.0,2,25.0,24.0,15.0,ACU emotions in daily life
ea5f6be0-a633-4200-881e-692847f33865,1/09/2015,10:56:00,23,43.0,11.0,19.0,2,24.0,33.0,29.0,ACU emotions in daily life
ea5f6be0-a633-4200-881e-692847f33865,1/09/2015,11:48:00,23,22.0,38.0,40.0,2,25.0,26.0,81.0,ACU emotions in daily life
ea5f6be0-a633-4200-881e-692847f33865,1/09/2015,13:25:00,23,41.0,57.0,22.0,2,33.0,40.0,29.0,ACU emotions in daily life
ea5f6be0-a633-4200-881e-692847f33865,1/09/2015,14:15:00,23,40.0,65.0,34.0,2,41.0,33.0,38.0,ACU emotions in daily life
ea5f6be0-a633-4200-881e-692847f33865,1/09/2015,15:22:00,23,27.0,46.0,30.0,2,29.0,10.0,33.0,ACU emotions in daily life
ea5f6be0-a633-4200-881e-692847f33865,1/09/2015,17:03:00,23,31.0,39.0,36.0,2,28.0,29.0,38.0,ACU emotions in daily life
ea5f6be0-a633-4200-881e-692847f33865,1/09/2015,20:02:00,23,37.0,34.0,32.0,2,28.0,32.0,13.0,ACU emotions in daily life
ea5f6be0-a633-4200-881e-692847f33865,1/09/2015,20:53:00,23,36.0,61.0,41.0,2,38.0,35.0,58.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,18/08/2015,13:04:00,21,7.0,21.0,5.0,2,0.0,0.0,17.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,18/08/2015,14:35:00,21,1.0,0.0,5.0,2,11.0,0.0,4.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,18/08/2015,15:59:00,21,,,,2,,,,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,18/08/2015,16:48:00,21,,,,2,,,,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,18/08/2015,18:25:00,21,0.0,0.0,0.0,2,0.0,0.0,74.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,18/08/2015,19:30:00,21,0.0,0.0,0.0,2,4.0,2.0,0.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,18/08/2015,20:57:00,21,0.0,0.0,0.0,2,0.0,0.0,10.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,19/08/2015,9:00:00,21,0.0,0.0,0.0,2,0.0,0.0,3.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,19/08/2015,10:31:00,21,0.0,0.0,0.0,2,0.0,0.0,24.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,19/08/2015,12:02:00,21,0.0,0.0,9.0,2,0.0,3.0,29.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,19/08/2015,12:52:00,21,0.0,0.0,0.0,2,0.0,0.0,35.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,19/08/2015,14:32:00,21,0.0,0.0,0.0,2,0.0,3.0,1.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,19/08/2015,15:32:00,21,2.0,7.0,2.0,2,5.0,20.0,32.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,19/08/2015,16:26:00,21,0.0,14.0,0.0,2,0.0,0.0,5.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,19/08/2015,17:38:00,21,25.0,59.0,28.0,2,12.0,33.0,66.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,19/08/2015,18:54:00,21,0.0,0.0,0.0,2,0.0,0.0,31.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,19/08/2015,20:00:00,21,0.0,0.0,0.0,2,4.0,13.0,88.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,19/08/2015,20:55:00,21,0.0,0.0,0.0,2,1.0,0.0,11.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,20/08/2015,9:00:00,21,0.0,0.0,0.0,2,0.0,0.0,7.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,20/08/2015,10:21:00,21,0.0,49.0,0.0,2,3.0,0.0,10.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,20/08/2015,11:22:00,21,0.0,0.0,34.0,2,0.0,0.0,74.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,20/08/2015,12:32:00,21,6.0,3.0,0.0,2,3.0,0.0,14.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,20/08/2015,14:10:00,21,,,,2,0.0,,,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,20/08/2015,15:42:00,21,35.0,46.0,3.0,2,1.0,0.0,0.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,20/08/2015,16:41:00,21,7.0,10.0,0.0,2,0.0,0.0,66.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,20/08/2015,17:31:00,21,0.0,0.0,0.0,2,0.0,4.0,0.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,20/08/2015,18:31:00,21,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,20/08/2015,19:27:00,21,0.0,0.0,67.0,2,0.0,0.0,64.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,21/08/2015,9:00:00,21,0.0,65.0,0.0,2,0.0,0.0,61.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,21/08/2015,10:26:00,21,2.0,0.0,0.0,2,0.0,1.0,61.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,21/08/2015,12:04:00,21,4.0,0.0,7.0,2,0.0,2.0,75.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,21/08/2015,13:00:00,21,0.0,10.0,1.0,2,6.0,0.0,37.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,21/08/2015,13:58:00,21,,,,2,,,,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,21/08/2015,14:56:00,21,0.0,45.0,0.0,2,0.0,1.0,0.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,21/08/2015,15:46:00,21,0.0,47.0,0.0,2,0.0,0.0,63.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,21/08/2015,16:30:00,21,,,,2,,,,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,21/08/2015,17:46:00,21,,,,2,,,,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,21/08/2015,18:40:00,21,,,,2,,,,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,21/08/2015,20:19:00,21,0.0,0.0,0.0,2,0.0,0.0,39.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,22/08/2015,9:00:00,21,,,,2,,,,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,22/08/2015,10:09:00,21,,,,2,,,,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,22/08/2015,11:12:00,21,,,,2,,,,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,22/08/2015,12:42:00,21,,,,2,,,,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,22/08/2015,14:14:00,21,7.0,0.0,1.0,2,0.0,0.0,73.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,22/08/2015,15:51:00,21,0.0,0.0,0.0,2,0.0,0.0,68.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,22/08/2015,17:03:00,21,41.0,0.0,6.0,2,0.0,0.0,57.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,22/08/2015,18:22:00,21,0.0,3.0,0.0,2,0.0,1.0,26.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,22/08/2015,19:23:00,21,,,,2,,,,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,22/08/2015,20:11:00,21,,,,2,,,,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,23/08/2015,9:00:00,21,1.0,10.0,2.0,2,0.0,0.0,0.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,23/08/2015,10:37:00,21,100.0,26.0,0.0,2,4.0,0.0,24.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,23/08/2015,11:29:00,21,76.0,74.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,23/08/2015,12:23:00,21,24.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,23/08/2015,13:17:00,21,0.0,68.0,0.0,2,0.0,10.0,80.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,23/08/2015,14:18:00,21,6.0,6.0,0.0,2,0.0,0.0,64.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,23/08/2015,15:54:00,21,0.0,0.0,0.0,2,0.0,3.0,77.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,23/08/2015,20:06:00,21,0.0,0.0,0.0,2,0.0,0.0,21.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,24/08/2015,9:00:00,21,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,24/08/2015,10:09:00,21,32.0,10.0,0.0,2,0.0,0.0,64.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,24/08/2015,11:11:00,21,0.0,17.0,0.0,2,0.0,0.0,71.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,24/08/2015,12:18:00,21,0.0,0.0,2.0,2,0.0,0.0,78.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,24/08/2015,13:43:00,21,0.0,0.0,0.0,2,0.0,4.0,17.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,24/08/2015,14:31:00,21,0.0,0.0,0.0,2,0.0,0.0,65.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,24/08/2015,16:03:00,21,0.0,0.0,0.0,2,1.0,0.0,71.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,24/08/2015,17:28:00,21,,,,2,,,,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,24/08/2015,18:14:00,21,1.0,4.0,2.0,2,1.0,0.0,58.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,24/08/2015,19:01:00,21,,,,2,,,,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,24/08/2015,20:00:00,21,9.0,59.0,0.0,2,0.0,1.0,66.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,25/08/2015,9:00:00,21,68.0,0.0,0.0,2,0.0,0.0,100.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,25/08/2015,9:58:00,21,1.0,3.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,25/08/2015,11:33:00,21,0.0,0.0,0.0,2,0.0,0.0,73.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,25/08/2015,12:39:00,21,2.0,1.0,0.0,2,0.0,0.0,83.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,25/08/2015,14:00:00,21,0.0,4.0,0.0,2,0.0,0.0,70.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,25/08/2015,15:20:00,21,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,25/08/2015,16:50:00,21,0.0,2.0,2.0,2,2.0,0.0,0.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,25/08/2015,17:35:00,21,0.0,0.0,69.0,2,1.0,0.0,59.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,25/08/2015,19:01:00,21,0.0,0.0,3.0,2,0.0,0.0,75.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,25/08/2015,19:45:00,21,0.0,0.0,0.0,2,2.0,0.0,0.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,25/08/2015,20:40:00,21,0.0,0.0,0.0,2,0.0,0.0,77.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,26/08/2015,9:00:00,21,0.0,0.0,0.0,2,1.0,2.0,14.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,26/08/2015,10:16:00,21,0.0,0.0,0.0,2,0.0,0.0,4.0,ACU emotions in daily life
8d94d7ce-3134-45bc-bc1f-a9f4a8881113,26/08/2015,11:37:00,21,0.0,0.0,0.0,2,4.0,2.0,61.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,18/11/2015,15:56:00,22,0.0,0.0,0.0,1,13.0,17.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,18/11/2015,16:46:00,22,0.0,22.0,26.0,1,23.0,0.0,61.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,18/11/2015,18:21:00,22,0.0,0.0,0.0,1,0.0,11.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,18/11/2015,19:51:00,22,1.0,0.0,5.0,1,0.0,0.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,18/11/2015,21:00:00,22,0.0,0.0,0.0,1,0.0,0.0,65.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,19/11/2015,10:00:00,22,16.0,0.0,0.0,1,0.0,0.0,3.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,19/11/2015,11:13:00,22,70.0,76.0,0.0,1,19.0,8.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,19/11/2015,12:23:00,22,55.0,14.0,0.0,1,19.0,0.0,83.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,19/11/2015,14:03:00,22,0.0,0.0,0.0,1,0.0,0.0,72.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,19/11/2015,15:10:00,22,0.0,8.0,0.0,1,0.0,0.0,50.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,19/11/2015,16:21:00,22,0.0,0.0,0.0,1,0.0,0.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,19/11/2015,17:03:00,22,0.0,40.0,0.0,1,62.0,0.0,72.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,19/11/2015,18:29:00,22,0.0,0.0,57.0,1,0.0,0.0,75.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,19/11/2015,19:22:00,22,60.0,84.0,70.0,1,86.0,59.0,84.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,19/11/2015,20:29:00,22,0.0,16.0,1.0,1,1.0,0.0,36.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,19/11/2015,21:57:00,22,0.0,0.0,0.0,1,0.0,0.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,20/11/2015,10:00:00,22,0.0,0.0,27.0,1,11.0,7.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,20/11/2015,11:20:00,22,0.0,0.0,0.0,1,0.0,0.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,20/11/2015,12:58:00,22,0.0,0.0,0.0,1,0.0,0.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,20/11/2015,13:43:00,22,0.0,0.0,0.0,1,0.0,0.0,2.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,20/11/2015,14:48:00,22,0.0,0.0,0.0,1,1.0,0.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,20/11/2015,16:16:00,22,0.0,0.0,1.0,1,0.0,0.0,8.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,20/11/2015,17:10:00,22,0.0,0.0,0.0,1,0.0,0.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,20/11/2015,18:19:00,22,0.0,0.0,0.0,1,0.0,0.0,60.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,20/11/2015,19:38:00,22,,,,1,,,,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,20/11/2015,20:59:00,22,0.0,0.0,0.0,1,0.0,2.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,21/11/2015,10:00:00,22,34.0,11.0,17.0,1,50.0,68.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,21/11/2015,11:14:00,22,8.0,2.0,50.0,1,73.0,42.0,,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,21/11/2015,12:05:00,22,3.0,0.0,5.0,1,8.0,5.0,9.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,21/11/2015,12:56:00,22,38.0,1.0,2.0,1,0.0,0.0,8.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,21/11/2015,14:32:00,22,56.0,0.0,9.0,1,7.0,2.0,24.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,21/11/2015,15:28:00,22,0.0,0.0,0.0,1,0.0,0.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,21/11/2015,16:26:00,22,0.0,0.0,0.0,1,0.0,1.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,21/11/2015,17:37:00,22,0.0,0.0,4.0,1,30.0,0.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,21/11/2015,18:23:00,22,0.0,3.0,0.0,1,0.0,2.0,16.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,21/11/2015,19:37:00,22,33.0,35.0,8.0,1,12.0,2.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,21/11/2015,21:01:00,22,2.0,0.0,1.0,1,0.0,2.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,21/11/2015,21:51:00,22,4.0,0.0,0.0,1,0.0,0.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,22/11/2015,10:00:00,22,5.0,47.0,12.0,1,0.0,0.0,4.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,22/11/2015,11:07:00,22,,,,1,,,,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,22/11/2015,12:24:00,22,2.0,87.0,0.0,1,0.0,0.0,19.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,22/11/2015,13:50:00,22,0.0,77.0,0.0,1,0.0,0.0,69.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,22/11/2015,14:59:00,22,0.0,63.0,0.0,1,0.0,4.0,2.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,22/11/2015,15:41:00,22,,,,1,,,,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,22/11/2015,17:09:00,22,0.0,0.0,0.0,1,0.0,0.0,1.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,22/11/2015,18:12:00,22,5.0,0.0,0.0,1,0.0,0.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,22/11/2015,19:08:00,22,0.0,26.0,0.0,1,23.0,0.0,26.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,22/11/2015,20:09:00,22,0.0,19.0,54.0,1,0.0,0.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,22/11/2015,21:24:00,22,0.0,0.0,0.0,1,0.0,0.0,28.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,23/11/2015,10:00:00,22,5.0,14.0,13.0,1,8.0,0.0,10.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,23/11/2015,11:18:00,22,4.0,0.0,0.0,1,4.0,2.0,2.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,23/11/2015,12:46:00,22,0.0,2.0,5.0,1,1.0,0.0,2.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,23/11/2015,14:11:00,22,2.0,2.0,0.0,1,0.0,0.0,8.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,23/11/2015,14:55:00,22,1.0,0.0,0.0,1,0.0,1.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,23/11/2015,16:19:00,22,18.0,6.0,3.0,1,57.0,41.0,25.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,23/11/2015,17:59:00,22,0.0,3.0,5.0,1,0.0,0.0,14.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,23/11/2015,19:32:00,22,0.0,0.0,0.0,1,0.0,1.0,3.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,23/11/2015,20:38:00,22,1.0,5.0,13.0,1,0.0,0.0,21.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,24/11/2015,10:00:00,22,,,,1,,,,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,24/11/2015,11:40:00,22,1.0,0.0,1.0,1,2.0,3.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,24/11/2015,12:32:00,22,4.0,1.0,0.0,1,3.0,4.0,8.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,24/11/2015,14:04:00,22,0.0,0.0,0.0,1,0.0,2.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,24/11/2015,15:15:00,22,0.0,31.0,13.0,1,3.0,18.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,24/11/2015,16:20:00,22,68.0,26.0,1.0,1,10.0,1.0,2.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,24/11/2015,17:50:00,22,4.0,0.0,7.0,1,0.0,11.0,31.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,24/11/2015,19:17:00,22,0.0,3.0,0.0,1,1.0,0.0,18.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,24/11/2015,20:37:00,22,,,,1,,,,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,24/11/2015,21:27:00,22,1.0,4.0,1.0,1,9.0,0.0,4.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,25/11/2015,10:00:00,22,9.0,7.0,8.0,1,15.0,9.0,10.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,25/11/2015,11:08:00,22,0.0,4.0,10.0,1,1.0,4.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,25/11/2015,12:12:00,22,3.0,0.0,5.0,1,0.0,0.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,25/11/2015,13:13:00,22,0.0,0.0,0.0,1,0.0,0.0,0.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,25/11/2015,14:02:00,22,0.0,3.0,0.0,1,0.0,0.0,2.0,ACU emotions in daily life
1f327faf-cc27-4ef0-b497-54876e2843b5,25/11/2015,14:55:00,22,10.0,61.0,67.0,1,7.0,5.0,63.0,ACU emotions in daily life
